,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified
f85837e394b21e7294a088cef0b893bd,train,deckard.base.experiment.Experiment,f85837e394b21e7294a088cef0b893bd,DDoS,cpu,f85837e394b21e7294a088cef0b893bd,f85837e394b21e7294a088cef0b893bd,k-KNN,f85837e394b21e7294a088cef0b893bd,f85837e394b21e7294a088cef0b893bd,0.89,3.799353359157497,cpu,1725624353.7754087,1725624352.9965458,0.85441166,0.0085441166,cpu,1725624352.996404,1725624352.7414763,0.26822224,0.013411112,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,100,20,deckard.base.files.FileConfig,data,057a8b86182429152bfc150a1a5e4745,.pkl,ddos,f85837e394b21e7294a088cef0b893bd,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,100,20,Label,brute,7,1,ZSTD,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
5e5c8d5cad918b8d326085e9c31ac39d,train,deckard.base.experiment.Experiment,5e5c8d5cad918b8d326085e9c31ac39d,DDoS,cpu,5e5c8d5cad918b8d326085e9c31ac39d,5e5c8d5cad918b8d326085e9c31ac39d,k-KNN,5e5c8d5cad918b8d326085e9c31ac39d,5e5c8d5cad918b8d326085e9c31ac39d,1.0,9.992007221626413e-16,cpu,1725640948.2222965,1725640939.5780866,8.78836722,0.0878836722,cpu,1725640939.5778975,1725640911.9858775,28.09954868,0.0936651622666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2,True,True,100,300,deckard.base.files.FileConfig,data,6d927a2d3adceaababddc75000b5d688,.pkl,ddos,5e5c8d5cad918b8d326085e9c31ac39d,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2,True,True,100,300,Label,brute,1,1,Levenshtein,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
7026982cfce48046e2d11b342fc17465,train,deckard.base.experiment.Experiment,7026982cfce48046e2d11b342fc17465,DDoS,cpu,7026982cfce48046e2d11b342fc17465,7026982cfce48046e2d11b342fc17465,k-KNN,7026982cfce48046e2d11b342fc17465,7026982cfce48046e2d11b342fc17465,0.72,9.670873382523595,cpu,1725642420.5445948,1725642412.580236,8.13846927,0.0813846927,cpu,1725642412.5801337,1725642384.5169818,25.52990704,0.0850996901333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,300,deckard.base.files.FileConfig,data,2af9d20903a6cb61ce583ac79a6d41b0,.pkl,ddos,7026982cfce48046e2d11b342fc17465,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,300,Label,brute,1,1,Hamming,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
037a53cc1ce7657ee905a8dd83bb35ad,train,deckard.base.experiment.Experiment,037a53cc1ce7657ee905a8dd83bb35ad,DDoS,cpu,037a53cc1ce7657ee905a8dd83bb35ad,037a53cc1ce7657ee905a8dd83bb35ad,k-KNN,037a53cc1ce7657ee905a8dd83bb35ad,037a53cc1ce7657ee905a8dd83bb35ad,1.0,9.992007221626413e-16,cpu,1725637875.1111734,1725637865.2191868,10.12551152,0.1012551152,cpu,1725637865.218937,1725637850.225499,15.30481071,0.0510160357,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,100,300,deckard.base.files.FileConfig,data,8f2c49a0567c76a8666aebfcf4e9b814,.pkl,ddos,037a53cc1ce7657ee905a8dd83bb35ad,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,100,300,Label,brute,1,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
f8eecfa02c581528fcb64d847b40897a,train,deckard.base.experiment.Experiment,f8eecfa02c581528fcb64d847b40897a,DDoS,cpu,f8eecfa02c581528fcb64d847b40897a,f8eecfa02c581528fcb64d847b40897a,k-KNN,f8eecfa02c581528fcb64d847b40897a,f8eecfa02c581528fcb64d847b40897a,0.26,25.55888643561715,cpu,1725642239.331588,1725641962.5899584,294.06921146,2.9406921146,cpu,1725641962.5896554,1725640912.008546,1134.4948853,3.7816496176666665,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,300,deckard.base.files.FileConfig,data,2af9d20903a6cb61ce583ac79a6d41b0,.pkl,ddos,f8eecfa02c581528fcb64d847b40897a,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,300,Label,brute,1,1,SeqRatio,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
efe703d1f8f08eb47d3bd5c6174733ff,train,deckard.base.experiment.Experiment,efe703d1f8f08eb47d3bd5c6174733ff,DDoS,cpu,efe703d1f8f08eb47d3bd5c6174733ff,efe703d1f8f08eb47d3bd5c6174733ff,k-KNN,efe703d1f8f08eb47d3bd5c6174733ff,efe703d1f8f08eb47d3bd5c6174733ff,1.0,9.992007221626413e-16,cpu,1725640851.438367,1725640790.584625,71.68915926,0.7168915926,cpu,1725640790.5832355,1725640607.7314985,215.94928004,0.7198309334666667,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,100,300,deckard.base.files.FileConfig,data,98378d43740aeac3fb79f21036b08e7a,.pkl,ddos,efe703d1f8f08eb47d3bd5c6174733ff,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,100,300,Label,brute,1,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
ef3d11f466a7b1c1ccbc474b06c8fb15,train,deckard.base.experiment.Experiment,ef3d11f466a7b1c1ccbc474b06c8fb15,DDoS,cpu,ef3d11f466a7b1c1ccbc474b06c8fb15,ef3d11f466a7b1c1ccbc474b06c8fb15,k-KNN,ef3d11f466a7b1c1ccbc474b06c8fb15,ef3d11f466a7b1c1ccbc474b06c8fb15,0.44,19.341818728815905,cpu,1725640601.386705,1725640592.9506192,8.57920566,0.0857920566,cpu,1725640592.9505205,1725640566.169467,27.22697738,0.0907565912666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,300,deckard.base.files.FileConfig,data,2af9d20903a6cb61ce583ac79a6d41b0,.pkl,ddos,ef3d11f466a7b1c1ccbc474b06c8fb15,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,300,Label,brute,1,1,Jaro,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
e8583485195207ccf51bf66d936c2a29,train,deckard.base.experiment.Experiment,e8583485195207ccf51bf66d936c2a29,DDoS,cpu,e8583485195207ccf51bf66d936c2a29,e8583485195207ccf51bf66d936c2a29,k-KNN,e8583485195207ccf51bf66d936c2a29,e8583485195207ccf51bf66d936c2a29,1.0,9.992007221626413e-16,cpu,1725642572.2385128,1725642563.2369685,9.17730036,0.0917730036,cpu,1725642563.2363734,1725642526.6379716,29.31739668,0.0977246556,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,5,True,True,100,300,deckard.base.files.FileConfig,data,04d740f6ea17b54bcf45549dbfc2d889,.pkl,ddos,e8583485195207ccf51bf66d936c2a29,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,5,True,True,100,300,Label,brute,5,1,Levenshtein,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
dac81491ba57e919cc6ba21e1f6b3e65,train,deckard.base.experiment.Experiment,dac81491ba57e919cc6ba21e1f6b3e65,DDoS,cpu,dac81491ba57e919cc6ba21e1f6b3e65,dac81491ba57e919cc6ba21e1f6b3e65,k-KNN,dac81491ba57e919cc6ba21e1f6b3e65,dac81491ba57e919cc6ba21e1f6b3e65,0.35,22.450324596306476,cpu,1725642610.373675,1725642602.1601238,8.35937137,0.0835937137,cpu,1725642602.159078,1725642575.9154942,26.69360842,0.0889786947333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,100,300,deckard.base.files.FileConfig,data,1042a7a8828607581b2b26dc5ef28991,.pkl,ddos,dac81491ba57e919cc6ba21e1f6b3e65,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,100,300,Label,brute,1,1,Ratio,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
d6292951526e0bdf0d1f552d03492917,train,deckard.base.experiment.Experiment,d6292951526e0bdf0d1f552d03492917,DDoS,cpu,d6292951526e0bdf0d1f552d03492917,d6292951526e0bdf0d1f552d03492917,k-KNN,d6292951526e0bdf0d1f552d03492917,d6292951526e0bdf0d1f552d03492917,1.0,9.992007221626413e-16,cpu,1725640903.1574073,1725640891.198296,13.35984877,0.1335984877,cpu,1725640891.1977935,1725640859.3926628,35.60433643,0.1186811214333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,300,deckard.base.files.FileConfig,data,2af9d20903a6cb61ce583ac79a6d41b0,.pkl,ddos,d6292951526e0bdf0d1f552d03492917,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,300,Label,brute,1,1,GZIP,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
d49e57f5a009f93554b560628a79690b,train,deckard.base.experiment.Experiment,d49e57f5a009f93554b560628a79690b,DDoS,cpu,d49e57f5a009f93554b560628a79690b,d49e57f5a009f93554b560628a79690b,k-KNN,d49e57f5a009f93554b560628a79690b,d49e57f5a009f93554b560628a79690b,1.0,9.992007221626413e-16,cpu,1725642571.581096,1725642562.5807242,9.17036074,0.0917036074,cpu,1725642562.5804596,1725642526.6066816,28.66840293,0.0955613431,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,300,deckard.base.files.FileConfig,data,2af9d20903a6cb61ce583ac79a6d41b0,.pkl,ddos,d49e57f5a009f93554b560628a79690b,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,300,Label,brute,5,1,Levenshtein,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
cf9b80ed06879a64d28a97379f3a4549,train,deckard.base.experiment.Experiment,cf9b80ed06879a64d28a97379f3a4549,DDoS,cpu,cf9b80ed06879a64d28a97379f3a4549,cf9b80ed06879a64d28a97379f3a4549,k-KNN,cf9b80ed06879a64d28a97379f3a4549,cf9b80ed06879a64d28a97379f3a4549,0.99,0.3453957599234097,cpu,1725639260.009428,1725639250.2112892,9.99468276,0.0999468276,cpu,1725639250.2111278,1725639219.8175828,31.02730864,0.1034243621333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,300,deckard.base.files.FileConfig,data,2af9d20903a6cb61ce583ac79a6d41b0,.pkl,ddos,cf9b80ed06879a64d28a97379f3a4549,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,300,Label,brute,1,1,Levenshtein,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
cae849d7d7deb89615e016d2166498e4,train,deckard.base.experiment.Experiment,cae849d7d7deb89615e016d2166498e4,DDoS,cpu,cae849d7d7deb89615e016d2166498e4,cae849d7d7deb89615e016d2166498e4,k-KNN,cae849d7d7deb89615e016d2166498e4,cae849d7d7deb89615e016d2166498e4,1.0,9.992007221626413e-16,cpu,1725642467.1548376,1725642458.360827,8.97697462,0.0897697462,cpu,1725642458.3603094,1725642427.2730632,28.45554115,0.0948518038333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,300,deckard.base.files.FileConfig,data,2af9d20903a6cb61ce583ac79a6d41b0,.pkl,ddos,cae849d7d7deb89615e016d2166498e4,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,300,Label,brute,11,1,Levenshtein,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
c01ec3cfd3e071debafaf72e371305ef,train,deckard.base.experiment.Experiment,c01ec3cfd3e071debafaf72e371305ef,DDoS,cpu,c01ec3cfd3e071debafaf72e371305ef,c01ec3cfd3e071debafaf72e371305ef,k-KNN,c01ec3cfd3e071debafaf72e371305ef,c01ec3cfd3e071debafaf72e371305ef,1.0,9.992007221626413e-16,cpu,1725640907.4214995,1725640897.4491067,10.2287859,0.102287859,cpu,1725640897.448589,1725640864.309446,33.95058054,0.1131686018,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,300,deckard.base.files.FileConfig,data,2af9d20903a6cb61ce583ac79a6d41b0,.pkl,ddos,c01ec3cfd3e071debafaf72e371305ef,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,300,Label,brute,3,1,Levenshtein,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
b3859d64a973b1bbd4f1df4227788ca2,train,deckard.base.experiment.Experiment,b3859d64a973b1bbd4f1df4227788ca2,DDoS,cpu,b3859d64a973b1bbd4f1df4227788ca2,b3859d64a973b1bbd4f1df4227788ca2,k-KNN,b3859d64a973b1bbd4f1df4227788ca2,b3859d64a973b1bbd4f1df4227788ca2,1.0,9.992007221626413e-16,cpu,1725642571.8470156,1725642562.8244205,9.20807034,0.0920807034,cpu,1725642562.823817,1725642526.6000931,29.03701293,0.0967900431,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,300,deckard.base.files.FileConfig,data,2af9d20903a6cb61ce583ac79a6d41b0,.pkl,ddos,b3859d64a973b1bbd4f1df4227788ca2,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,300,Label,brute,11,1,Levenshtein,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
a79a39d0382cb5f37f20abb90c517516,train,deckard.base.experiment.Experiment,a79a39d0382cb5f37f20abb90c517516,DDoS,cpu,a79a39d0382cb5f37f20abb90c517516,a79a39d0382cb5f37f20abb90c517516,k-KNN,a79a39d0382cb5f37f20abb90c517516,a79a39d0382cb5f37f20abb90c517516,0.44,19.341818728815905,cpu,1725642332.7151954,1725642319.8557963,8.90144435,0.0890144435,cpu,1725642319.8555052,1725642293.0286455,27.28314646,0.0909438215333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,300,deckard.base.files.FileConfig,data,2af9d20903a6cb61ce583ac79a6d41b0,.pkl,ddos,a79a39d0382cb5f37f20abb90c517516,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,300,Label,brute,1,1,Jaro-Winkler,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
a492924716bc6f54d932f0223f37992b,train,deckard.base.experiment.Experiment,a492924716bc6f54d932f0223f37992b,DDoS,cpu,a492924716bc6f54d932f0223f37992b,a492924716bc6f54d932f0223f37992b,k-KNN,a492924716bc6f54d932f0223f37992b,a492924716bc6f54d932f0223f37992b,0.26,25.558886435617147,cpu,1725642281.528525,1725642270.2265162,8.31737143,0.0831737143,cpu,1725642270.2262871,1725642243.9139714,26.77900542,0.0892633514,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,300,deckard.base.files.FileConfig,data,2af9d20903a6cb61ce583ac79a6d41b0,.pkl,ddos,a492924716bc6f54d932f0223f37992b,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,300,Label,brute,1,1,Ratio,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
9d5b57f0a188accd374d1e52ca2f3673,train,deckard.base.experiment.Experiment,9d5b57f0a188accd374d1e52ca2f3673,DDoS,cpu,9d5b57f0a188accd374d1e52ca2f3673,9d5b57f0a188accd374d1e52ca2f3673,k-KNN,9d5b57f0a188accd374d1e52ca2f3673,9d5b57f0a188accd374d1e52ca2f3673,1.0,9.992007221626413e-16,cpu,1725642466.969006,1725642458.1817703,8.96300216,0.0896300216,cpu,1725642458.1805644,1725642427.27327,28.25135243,0.0941711747666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,10,True,True,100,300,deckard.base.files.FileConfig,data,f38e059cf121c82b757ac18a4a125b93,.pkl,ddos,9d5b57f0a188accd374d1e52ca2f3673,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,10,True,True,100,300,Label,brute,1,1,Levenshtein,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
921f76fffa13330779dadf0daaeec047,train,deckard.base.experiment.Experiment,921f76fffa13330779dadf0daaeec047,DDoS,cpu,921f76fffa13330779dadf0daaeec047,921f76fffa13330779dadf0daaeec047,k-KNN,921f76fffa13330779dadf0daaeec047,921f76fffa13330779dadf0daaeec047,0.42,20.032746180225853,cpu,1725642610.3843994,1725642602.182067,8.35183403,0.0835183403,cpu,1725642602.1817474,1725642576.0221047,26.57253508,0.0885751169333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,100,300,deckard.base.files.FileConfig,data,1042a7a8828607581b2b26dc5ef28991,.pkl,ddos,921f76fffa13330779dadf0daaeec047,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,100,300,Label,brute,1,1,Jaro-Winkler,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
91a3e63444ed251a43adc39bf7199b18,train,deckard.base.experiment.Experiment,91a3e63444ed251a43adc39bf7199b18,DDoS,cpu,91a3e63444ed251a43adc39bf7199b18,91a3e63444ed251a43adc39bf7199b18,k-KNN,91a3e63444ed251a43adc39bf7199b18,91a3e63444ed251a43adc39bf7199b18,0.98,0.6907915198468183,cpu,1725640651.6707697,1725640640.6101544,11.41709692,0.1141709692,cpu,1725640640.6094298,1725640607.7792358,33.70526639,0.1123508879666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,100,300,deckard.base.files.FileConfig,data,98378d43740aeac3fb79f21036b08e7a,.pkl,ddos,91a3e63444ed251a43adc39bf7199b18,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,100,300,Label,brute,1,1,Levenshtein,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
8e24d7a82fe3cfea973078841b7927d8,train,deckard.base.experiment.Experiment,8e24d7a82fe3cfea973078841b7927d8,DDoS,cpu,8e24d7a82fe3cfea973078841b7927d8,8e24d7a82fe3cfea973078841b7927d8,k-KNN,8e24d7a82fe3cfea973078841b7927d8,8e24d7a82fe3cfea973078841b7927d8,1.0,9.992007221626413e-16,cpu,1725640852.5355906,1725640791.5851014,71.29663999,0.7129663999,cpu,1725640791.5849032,1725640607.777247,216.70773689,0.7223591229666667,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,300,deckard.base.files.FileConfig,data,2af9d20903a6cb61ce583ac79a6d41b0,.pkl,ddos,8e24d7a82fe3cfea973078841b7927d8,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,300,Label,brute,1,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
8900a1b54c666c50f54b50457ba34867,train,deckard.base.experiment.Experiment,8900a1b54c666c50f54b50457ba34867,DDoS,cpu,8900a1b54c666c50f54b50457ba34867,8900a1b54c666c50f54b50457ba34867,k-KNN,8900a1b54c666c50f54b50457ba34867,8900a1b54c666c50f54b50457ba34867,0.26,25.55888643561715,cpu,1725640557.207495,1725640277.5393064,302.32959262,3.0232959262,cpu,1725640277.537316,1725639219.8152926,1151.0295405,3.836765135,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,300,deckard.base.files.FileConfig,data,2af9d20903a6cb61ce583ac79a6d41b0,.pkl,ddos,8900a1b54c666c50f54b50457ba34867,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,300,Label,brute,1,1,SeqRatio,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
85aab4998ac477a955a0c9105d3c6cd4,train,deckard.base.experiment.Experiment,85aab4998ac477a955a0c9105d3c6cd4,DDoS,cpu,85aab4998ac477a955a0c9105d3c6cd4,85aab4998ac477a955a0c9105d3c6cd4,k-KNN,85aab4998ac477a955a0c9105d3c6cd4,85aab4998ac477a955a0c9105d3c6cd4,1.0,9.992007221626413e-16,cpu,1725640905.7529094,1725640894.046989,13.10750153,0.1310750153,cpu,1725640894.0466814,1725640859.3923826,38.71483454,0.1290494484666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,300,deckard.base.files.FileConfig,data,2af9d20903a6cb61ce583ac79a6d41b0,.pkl,ddos,85aab4998ac477a955a0c9105d3c6cd4,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,300,Label,brute,7,1,GZIP,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
7bbbb9c71c8b03e069cad7c80ec2cada,train,deckard.base.experiment.Experiment,7bbbb9c71c8b03e069cad7c80ec2cada,DDoS,cpu,7bbbb9c71c8b03e069cad7c80ec2cada,7bbbb9c71c8b03e069cad7c80ec2cada,k-KNN,7bbbb9c71c8b03e069cad7c80ec2cada,7bbbb9c71c8b03e069cad7c80ec2cada,1.0,9.992007221626413e-16,cpu,1725639260.4801793,1725639250.7789893,9.93825391,0.0993825391,cpu,1725639250.7785332,1725639219.807659,31.62441122,0.1054147040666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,300,deckard.base.files.FileConfig,data,2af9d20903a6cb61ce583ac79a6d41b0,.pkl,ddos,7bbbb9c71c8b03e069cad7c80ec2cada,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,300,Label,brute,7,1,Levenshtein,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
