,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data._target_,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.data._target_,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init._target_,model.init.algorithm,model.init.k,model.init.m,model.init.metric,model.init.name,model.init.precompute,model.init.symmetric,model.init.weights,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers,model.init.C,model.init.class_weight,model.init.fit_intercept,model.init.penalty,model.init.solver,model.init.tol,id,model.init.gamma,model.init.kernel
20,train,deckard.base.experiment.Experiment,94f5d3379a259555bc5abc7ccdc6cd09,DDoS,cpu,94f5d3379a259555bc5abc7ccdc6cd09,94f5d3379a259555bc5abc7ccdc6cd09,k-KNN,94f5d3379a259555bc5abc7ccdc6cd09,94f5d3379a259555bc5abc7ccdc6cd09,0.31,23.83190763600011,cpu,1721702483.7091982,1721702469.3532326,14.86490488,0.1486490488,cpu,1721702469.3526528,1721702423.841902,47.21234982,0.1573744994,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2199,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,94f5d3379a259555bc5abc7ccdc6cd09,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2199,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,5.0,1,Ratio,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,94f5d3379a259555bc5abc7ccdc6cd09,,
21,train,deckard.base.experiment.Experiment,9331ff4e9f5a314e3a82bc55db548002,DDoS,cpu,9331ff4e9f5a314e3a82bc55db548002,9331ff4e9f5a314e3a82bc55db548002,k-KNN,9331ff4e9f5a314e3a82bc55db548002,9331ff4e9f5a314e3a82bc55db548002,0.5,17.269388197455342,cpu,1721410500.598311,1721410487.6286535,13.69341146,0.1369341146,cpu,1721410487.6279328,1721410446.2311792,42.70416829,0.1423472276333333,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,478,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,9331ff4e9f5a314e3a82bc55db548002,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,478,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,7.0,1,Pickle,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,9331ff4e9f5a314e3a82bc55db548002,,
22,train,deckard.base.experiment.Experiment,906973ecb7dc66ea03bcc893c19c25e8,DDoS,cpu,906973ecb7dc66ea03bcc893c19c25e8,906973ecb7dc66ea03bcc893c19c25e8,k-KNN,906973ecb7dc66ea03bcc893c19c25e8,906973ecb7dc66ea03bcc893c19c25e8,0.99,0.3453957599234096,cpu,1721410876.481964,1721410861.556708,15.4129252,0.154129252,cpu,1721410861.5563512,1721410831.0844154,31.44419047,0.1048139682333333,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1160,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,906973ecb7dc66ea03bcc893c19c25e8,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1160,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,3.0,1,Levenshtein,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,906973ecb7dc66ea03bcc893c19c25e8,,
23,train,deckard.base.experiment.Experiment,8fd4a7f82ca975b0bfefb887a9ef0073,DDoS,cpu,8fd4a7f82ca975b0bfefb887a9ef0073,8fd4a7f82ca975b0bfefb887a9ef0073,k-KNN,8fd4a7f82ca975b0bfefb887a9ef0073,8fd4a7f82ca975b0bfefb887a9ef0073,0.99,0.3453957599234097,cpu,1721412350.296631,1721412333.8831072,17.79801901,0.1779801901,cpu,1721412333.8825283,1721412281.1700306,56.93971919,0.1897990639666666,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,346,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,8fd4a7f82ca975b0bfefb887a9ef0073,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,346,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,7.0,1,GZIP,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,8fd4a7f82ca975b0bfefb887a9ef0073,,
24,train,deckard.base.experiment.Experiment,8f2c37c9f4c50569a5786bb9dca94feb,DDoS,cpu,8f2c37c9f4c50569a5786bb9dca94feb,8f2c37c9f4c50569a5786bb9dca94feb,k-KNN,8f2c37c9f4c50569a5786bb9dca94feb,8f2c37c9f4c50569a5786bb9dca94feb,0.95,1.7269708036427431,cpu,1721703908.5430696,1721703890.4883082,19.1465564,0.191465564,cpu,1721703890.4877636,1721703835.7551916,57.96541499,0.1932180499666666,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6002,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,8f2c37c9f4c50569a5786bb9dca94feb,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6002,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,1.0,1,ZSTD,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,8f2c37c9f4c50569a5786bb9dca94feb,,
25,train,deckard.base.experiment.Experiment,83b297e8b6b141c673a8c1e7532885eb,DDoS,cpu,83b297e8b6b141c673a8c1e7532885eb,83b297e8b6b141c673a8c1e7532885eb,k-KNN,83b297e8b6b141c673a8c1e7532885eb,83b297e8b6b141c673a8c1e7532885eb,0.99,0.3453957599234097,cpu,1721414711.5213847,1721414694.230553,18.68531367,0.1868531367,cpu,1721414694.230232,1721414660.7599068,36.12495384,0.1204165128,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,229,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,83b297e8b6b141c673a8c1e7532885eb,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,229,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,1.0,1,GZIP,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,83b297e8b6b141c673a8c1e7532885eb,,
26,train,deckard.base.experiment.Experiment,8d0332cab4f66866a20109e8a62d06cb,DDoS,cpu,8d0332cab4f66866a20109e8a62d06cb,8d0332cab4f66866a20109e8a62d06cb,k-KNN,8d0332cab4f66866a20109e8a62d06cb,8d0332cab4f66866a20109e8a62d06cb,0.4,20.72334579668943,cpu,1721702471.784192,1721702456.9217875,15.48710614,0.1548710614,cpu,1721702456.920899,1721702425.9066255,32.15240819,0.1071746939666666,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7847,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,8d0332cab4f66866a20109e8a62d06cb,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7847,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,1.0,1,Jaro-Winkler,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,8d0332cab4f66866a20109e8a62d06cb,,
27,train,deckard.base.experiment.Experiment,8c9769edf6e1a29db1ef8f291de91c09,DDoS,cpu,8c9769edf6e1a29db1ef8f291de91c09,8c9769edf6e1a29db1ef8f291de91c09,k-KNN,8c9769edf6e1a29db1ef8f291de91c09,8c9769edf6e1a29db1ef8f291de91c09,0.96,1.381583039693636,cpu,1721703908.196874,1721703890.4918587,18.77276914,0.1877276914,cpu,1721703890.4915545,1721703835.7549222,58.03576319,0.1934525439666666,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,977,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,8c9769edf6e1a29db1ef8f291de91c09,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,977,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,3.0,1,ZSTD,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,8c9769edf6e1a29db1ef8f291de91c09,,
28,train,deckard.base.experiment.Experiment,8bae86292e3cb0dc47766aff1ecf53fc,DDoS,cpu,8bae86292e3cb0dc47766aff1ecf53fc,8bae86292e3cb0dc47766aff1ecf53fc,k-KNN,8bae86292e3cb0dc47766aff1ecf53fc,8bae86292e3cb0dc47766aff1ecf53fc,0.98,0.6907915198468183,cpu,1721703002.4245217,1721702985.2473822,18.60793722,0.1860793722,cpu,1721702985.2470548,1721702952.1140764,35.87673537,0.1195891179,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1608,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,8bae86292e3cb0dc47766aff1ecf53fc,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1608,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,1.0,1,GZIP,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,8bae86292e3cb0dc47766aff1ecf53fc,,
29,train,deckard.base.experiment.Experiment,8bac7354af1a7f93bc5cbca25e635c87,DDoS,cpu,8bac7354af1a7f93bc5cbca25e635c87,8bac7354af1a7f93bc5cbca25e635c87,k-KNN,8bac7354af1a7f93bc5cbca25e635c87,8bac7354af1a7f93bc5cbca25e635c87,1.0,9.992007221626413e-16,cpu,1721415005.3326874,1721414988.2741165,18.49411533,0.1849411533,cpu,1721414988.273666,1721414954.2112055,36.77450095,0.1225816698333333,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1998,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,8bac7354af1a7f93bc5cbca25e635c87,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1998,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,1.0,1,GZIP,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,8bac7354af1a7f93bc5cbca25e635c87,,
30,train,deckard.base.experiment.Experiment,8b0e0fd1ca282c58b354ab04a2c3bf44,DDoS,cpu,8b0e0fd1ca282c58b354ab04a2c3bf44,8b0e0fd1ca282c58b354ab04a2c3bf44,k-KNN,8b0e0fd1ca282c58b354ab04a2c3bf44,8b0e0fd1ca282c58b354ab04a2c3bf44,0.97,1.0361872797702274,cpu,1721410420.4215052,1721410403.240878,18.62493089,0.1862493089,cpu,1721410403.2405765,1721410369.9427266,35.92101706,0.1197367235333333,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,63,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,8b0e0fd1ca282c58b354ab04a2c3bf44,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,63,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,3.0,1,GZIP,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,8b0e0fd1ca282c58b354ab04a2c3bf44,,
31,train,deckard.base.experiment.Experiment,8a141937de98b79ae99682c5ff13c68d,DDoS,cpu,8a141937de98b79ae99682c5ff13c68d,8a141937de98b79ae99682c5ff13c68d,k-KNN,8a141937de98b79ae99682c5ff13c68d,8a141937de98b79ae99682c5ff13c68d,0.97,1.0361872797702272,cpu,1721413118.024478,1721413103.2974048,15.19694348,0.1519694348,cpu,1721413103.2969968,1721413073.1517715,31.08404694,0.1036134898,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7468,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,8a141937de98b79ae99682c5ff13c68d,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7468,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,11.0,1,Levenshtein,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,8a141937de98b79ae99682c5ff13c68d,,
32,train,deckard.base.experiment.Experiment,8a1122a9b9a8ae8b7fcd12f84f0ac317,DDoS,cpu,8a1122a9b9a8ae8b7fcd12f84f0ac317,8a1122a9b9a8ae8b7fcd12f84f0ac317,k-KNN,8a1122a9b9a8ae8b7fcd12f84f0ac317,8a1122a9b9a8ae8b7fcd12f84f0ac317,0.98,0.6907915198468183,cpu,1721704157.8532517,1721704141.8304927,16.8981985,0.168981985,cpu,1721704141.8295994,1721704090.6315334,54.05167044,0.1801722348,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,906,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,8a1122a9b9a8ae8b7fcd12f84f0ac317,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,906,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,7.0,1,ZSTD,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,8a1122a9b9a8ae8b7fcd12f84f0ac317,,
33,train,deckard.base.experiment.Experiment,8cb2c04e157b4a8fb03ff5d4c11bceb1,DDoS,cpu,8cb2c04e157b4a8fb03ff5d4c11bceb1,8cb2c04e157b4a8fb03ff5d4c11bceb1,k-KNN,8cb2c04e157b4a8fb03ff5d4c11bceb1,8cb2c04e157b4a8fb03ff5d4c11bceb1,0.35,22.45050850371542,cpu,1721410429.0749023,1721410414.7986195,14.7556315,0.147556315,cpu,1721410414.7982197,1721410369.942736,46.5862878,0.155287626,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,330,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,8cb2c04e157b4a8fb03ff5d4c11bceb1,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,330,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,7.0,1,Jaro-Winkler,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,8cb2c04e157b4a8fb03ff5d4c11bceb1,,
34,train,deckard.base.experiment.Experiment,9806ec90ddb7dc777451629714505b7f,DDoS,cpu,9806ec90ddb7dc777451629714505b7f,9806ec90ddb7dc777451629714505b7f,k-KNN,9806ec90ddb7dc777451629714505b7f,9806ec90ddb7dc777451629714505b7f,1.0,9.992007221626413e-16,cpu,1721702263.141931,1721702245.7979484,18.74764283,0.1874764283,cpu,1721702245.797617,1721702211.011914,37.5204319,0.1250681063333333,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1651,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,9806ec90ddb7dc777451629714505b7f,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1651,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,1.0,1,GZIP,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,9806ec90ddb7dc777451629714505b7f,,
35,train,deckard.base.experiment.Experiment,72dfdd5a2942f7da8f2b1be799dd8661,DDoS,cpu,72dfdd5a2942f7da8f2b1be799dd8661,72dfdd5a2942f7da8f2b1be799dd8661,k-KNN,72dfdd5a2942f7da8f2b1be799dd8661,72dfdd5a2942f7da8f2b1be799dd8661,0.99,0.3453957599234097,cpu,1721412567.2607572,1721412550.5307136,17.41066409,0.1741066409,cpu,1721412550.529946,1721412499.9701898,52.6241168,0.1754137226666666,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8921,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,72dfdd5a2942f7da8f2b1be799dd8661,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8921,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,1.0,1,Levenshtein,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,72dfdd5a2942f7da8f2b1be799dd8661,,
36,train,deckard.base.experiment.Experiment,708490a761cecbb1551d58a504644ce1,DDoS,cpu,708490a761cecbb1551d58a504644ce1,708490a761cecbb1551d58a504644ce1,k-KNN,708490a761cecbb1551d58a504644ce1,708490a761cecbb1551d58a504644ce1,0.97,1.0361872797702274,cpu,1721709252.5678146,1721709238.2843003,14.78924081,0.1478924081,cpu,1721709238.2839112,1721709191.4734454,48.30127098,0.1610042366,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2232,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,708490a761cecbb1551d58a504644ce1,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2232,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,5.0,1,Levenshtein,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,708490a761cecbb1551d58a504644ce1,,
37,train,deckard.base.experiment.Experiment,5c0b04447574745bd433eaec482eb038,DDoS,cpu,5c0b04447574745bd433eaec482eb038,5c0b04447574745bd433eaec482eb038,k-KNN,5c0b04447574745bd433eaec482eb038,5c0b04447574745bd433eaec482eb038,0.97,1.0361872797702274,cpu,1721703902.5231516,1721703886.0211074,17.1450176,0.171450176,cpu,1721703886.02028,1721703835.755221,52.27492267,0.1742497422333333,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8051,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,5c0b04447574745bd433eaec482eb038,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8051,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,1.0,1,Levenshtein,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,5c0b04447574745bd433eaec482eb038,,
38,train,deckard.base.experiment.Experiment,5aff24b9f74954bff9e478b195b09b23,DDoS,cpu,5aff24b9f74954bff9e478b195b09b23,5aff24b9f74954bff9e478b195b09b23,k-KNN,5aff24b9f74954bff9e478b195b09b23,5aff24b9f74954bff9e478b195b09b23,0.8,6.907787262879344,cpu,1721703009.113561,1721702995.3331332,14.2967745,0.142967745,cpu,1721702995.3321974,1721702952.1140592,44.9663908,0.1498879693333333,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9155,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,5aff24b9f74954bff9e478b195b09b23,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9155,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,5.0,1,Hamming,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,5aff24b9f74954bff9e478b195b09b23,,
39,train,deckard.base.experiment.Experiment,5ab614eee00954a44f8d16bf865edbbc,DDoS,cpu,5ab614eee00954a44f8d16bf865edbbc,5ab614eee00954a44f8d16bf865edbbc,k-KNN,5ab614eee00954a44f8d16bf865edbbc,5ab614eee00954a44f8d16bf865edbbc,0.96,1.381583039693636,cpu,1721412567.2027006,1721412550.5760784,17.28886027,0.1728886027,cpu,1721412550.5755477,1721412499.9701734,52.81532267,0.1760510755666666,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7621,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,5ab614eee00954a44f8d16bf865edbbc,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7621,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,1.0,1,Levenshtein,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,5ab614eee00954a44f8d16bf865edbbc,,
